Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU24,1344.0,OUT018
FDA22,2754.0,OUT049
FDY35,842.0,OUT046
FDJ15,2888.0,OUT045
NCW18,3468.0,OUT018
FDK56,2760.0,OUT018
FDF44,2166.0,OUT046
FDP51,2086.0,OUT049
FDU22,3312.0,OUT027
FDM28,2912.0,OUT017
NCL42,3818.0,OUT046
FDJ15,1110.0,OUT019
FDI32,1568.0,OUT018
DRL11,2534.0,OUT046
DRO59,996.0,OUT018
FDA07,142.0,OUT019
NCO53,2868.0,OUT013
FDO21,3552.0,OUT045
FDW39,2816.0,OUT045
NCV17,2116.0,OUT013
FDE22,2514.0,OUT046
NCB06,2236.0,OUT018
DRF48,3052.0,OUT017
FDB05,3944.0,OUT013
FDP28,5588.0,OUT027
FDP23,3470.0,OUT046
NCS41,2624.0,OUT018
FDS40,440.0,OUT018
FDA16,3572.0,OUT017
FDN20,2780.0,OUT035
FDF04,5548.0,OUT027
DRG36,2468.0,OUT018
FDW16,1336.0,OUT018
FDU09,1028.0,OUT017
FDW01,2454.0,OUT046
FDB15,4080.0,OUT045
NCJ17,1422.0,OUT049
NCT18,2616.0,OUT018
FDG16,3152.0,OUT018
FDP27,3092.0,OUT017
FDQ44,3404.0,OUT027
FDL50,3520.0,OUT027
FDW57,4332.0,OUT027
FDS34,1944.0,OUT013
NCV30,1062.0,OUT035
FDD26,2748.0,OUT018
FDA03,2348.0,OUT045
FDS27,2936.0,OUT018
FDM12,3072.0,OUT013
NCV42,3156.0,OUT027
NCS41,2882.0,OUT046
FDN56,2072.0,OUT018
DRK59,3694.0,OUT046
NCG18,1626.0,OUT046
NCN26,1932.0,OUT017
FDI60,2532.0,OUT027
NCI43,918.0,OUT049
NCL17,2330.0,OUT049
FDQ19,1982.0,OUT019
FDY43,2782.0,OUT049
FDR36,874.0,OUT049
FDJ58,2894.0,OUT049
DRY23,704.0,OUT045
FDK26,4480.0,OUT027
DRH03,1468.0,OUT045
FDC10,66.0,OUT010
FDD23,3056.0,OUT013
FDP32,1952.0,OUT045
FDO31,1460.0,OUT035
FDQ57,2356.0,OUT013
FDX32,3792.0,OUT027
FDC39,4736.0,OUT027
FDU55,4134.0,OUT046
FDL45,2020.0,OUT013
DRK37,3142.0,OUT049
FDK22,3452.0,OUT013
DRG37,3944.0,OUT027
FDK22,3476.0,OUT017
DRH36,976.0,OUT018
DRC36,2584.0,OUT018
DRE03,2232.0,OUT027
FDF34,3182.0,OUT046
FDZ22,1334.0,OUT046
FDC44,-78.0,OUT010
FDN31,4416.0,OUT027
FDO03,3780.0,OUT017
FDA01,1158.0,OUT049
NCH42,3710.0,OUT049
FDF46,1624.0,OUT018
DRL35,774.0,OUT046
FDW46,1214.0,OUT049
FDB58,2318.0,OUT046
FDD47,2480.0,OUT018
NCO17,1794.0,OUT045
FDJ26,3532.0,OUT017
FDU37,1272.0,OUT045
